id,item_group_id,sku,gtin,mpn,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,gender,age_group,color,size
690d98a925c3f62dd93c93cc,690d98a925c3f62dd93c93cc,BAF-CON-40-A9C6,GTIN-690d98a925c3f62dd93c93cc,MPN-690d98a925c3f62dd93c93cc,Lo Top All Star converse ❤️‍🔥💫,"100% authentic original product — not replica, fake or first copy.",in stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d98a925c3f62dd93c93cc,https://kickskraze.b-cdn.net/kickskraze/z5mFDo5MWg.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,40
690d983325c3f62dd93c8010,690d983325c3f62dd93c8010,BAF-CON-39-19E8,GTIN-690d983325c3f62dd93c8010,MPN-690d983325c3f62dd93c8010,Converse All Star Hi Top Thick Sole 💫,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2800.00 PKR,https://kicks-kraze.com/product?product_id=690d983325c3f62dd93c8010,https://kickskraze.b-cdn.net/kickskraze/EIlxrOpSN0.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,39
690d97d825c3f62dd93c6c52,690d97d825c3f62dd93c6c52,BAF-VAN-43-4085,GTIN-690d97d825c3f62dd93c6c52,MPN-690d97d825c3f62dd93c6c52,Vans Old Skool Lo Top 🖤❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",in stock,used,2900.00 PKR,https://kicks-kraze.com/product?product_id=690d97d825c3f62dd93c6c52,https://kickskraze.b-cdn.net/kickskraze/XUHl_YYHlX.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,43
690d977025c3f62dd93c588d,690d977025c3f62dd93c588d,BAF-CON-44-024D,GTIN-690d977025c3f62dd93c588d,MPN-690d977025c3f62dd93c588d,Chuck Taylor 70 White Hi Top All star 🤍❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2800.00 PKR,https://kicks-kraze.com/product?product_id=690d977025c3f62dd93c588d,https://kickskraze.b-cdn.net/kickskraze/XTPpsIS6eh.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,44
690d96e125c3f62dd93c44c9,690d96e125c3f62dd93c44c9,BAF-VAN-43-156D,GTIN-690d96e125c3f62dd93c44c9,MPN-690d96e125c3f62dd93c44c9,Vans Slip On jet Balck ❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",in stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d96e125c3f62dd93c44c9,https://kickskraze.b-cdn.net/kickskraze/HUxwll_rWj.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,43
690d967f25c3f62dd93c310c,690d967f25c3f62dd93c310c,BAF-CON-40-7AD4,GTIN-690d967f25c3f62dd93c310c,MPN-690d967f25c3f62dd93c310c,Lo Top All Star converse 🖤❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",in stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d967f25c3f62dd93c310c,https://kickskraze.b-cdn.net/kickskraze/YZKq-6pHNe.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,40
690d961225c3f62dd93c1d69,690d961225c3f62dd93c1d69,BAF-CON-41.5-182A,GTIN-690d961225c3f62dd93c1d69,MPN-690d961225c3f62dd93c1d69,All Star Chuck Taylor hi Top 🖤❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d961225c3f62dd93c1d69,https://kickskraze.b-cdn.net/kickskraze/OwUOMB4fYF.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,41.5
690d958f25c3f62dd93bf5f3,690d958f25c3f62dd93bf5f3,BAF-VAN-36.5-EB43,GTIN-690d958f25c3f62dd93bf5f3,MPN-690d958f25c3f62dd93bf5f3,Vans old skool Yacht Club  💚💛💙🤍,"100% authentic original product — not replica, fake or first copy.",in stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d958f25c3f62dd93bf5f3,https://kickskraze.b-cdn.net/kickskraze/iZ2Bd1KQzW.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,36.5
690d94ce25c3f62dd93be1fa,690d94ce25c3f62dd93be1fa,BAF-CON-41.5-36A9,GTIN-690d94ce25c3f62dd93be1fa,MPN-690d94ce25c3f62dd93be1fa,Converse Lo Top Full Black 🖤,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d94ce25c3f62dd93be1fa,https://kickskraze.b-cdn.net/kickskraze/xZ7cCtyw6r.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,41.5
690d947a25c3f62dd93bce48,690d947a25c3f62dd93bce48,BAF-CON-42.5-217C,GTIN-690d947a25c3f62dd93bce48,MPN-690d947a25c3f62dd93bce48,Converse All Star Lo Top Thick Sole 🖤🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,4200.00 PKR,https://kicks-kraze.com/product?product_id=690d947a25c3f62dd93bce48,https://kickskraze.b-cdn.net/kickskraze/zyvrOqrJ6y.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,42.5
