id,item_group_id,sku,gtin,mpn,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,gender,age_group,color,size
69335f06d40dc7c37d1ef145_undefined,69335f06d40dc7c37d1ef145,JEW-KIC-LIMEGREEN-CB9A,GTIN-69335f06d40dc7c37d1ef145-undefined,MPN-69335f06d40dc7c37d1ef145-undefined,Elegant Pendant ,"100% authentic original product — not replica, fake or first copy.",in stock,new,1199.00 PKR,https://kicks-kraze.com/product?product_id=69335f06d40dc7c37d1ef145,https://kickskraze.b-cdn.net/kickskraze/OHQq5hWFlI.webp,Kickskraze,Apparel & Accessories > Jewelry > Charms & Pendants,jewelry & watches > jewelry > charms & pendants,1,female,all ages,"Lime Green, Sky Blue",1
69335f06d40dc7c37d1ef145_undefined,69335f06d40dc7c37d1ef145,JEW-KIC-LIMEGREEN-02FA,GTIN-69335f06d40dc7c37d1ef145-undefined,MPN-69335f06d40dc7c37d1ef145-undefined,Elegant Pendant ,"100% authentic original product — not replica, fake or first copy.",in stock,new,1199.00 PKR,https://kicks-kraze.com/product?product_id=69335f06d40dc7c37d1ef145,https://kickskraze.b-cdn.net/kickskraze/OHQq5hWFlI.webp,Kickskraze,Apparel & Accessories > Jewelry > Charms & Pendants,jewelry & watches > jewelry > charms & pendants,1,female,all ages,"Lime Green, Sky Blue",1
69335e68d40dc7c37d1ed7b1_undefined,69335e68d40dc7c37d1ed7b1,JEW-KIC-17-EB3E,GTIN-69335e68d40dc7c37d1ed7b1-undefined,MPN-69335e68d40dc7c37d1ed7b1-undefined,Stainless Steel Ring,"100% authentic original product — not replica, fake or first copy.",out of stock,new,699.00 PKR,https://kicks-kraze.com/product?product_id=69335e68d40dc7c37d1ed7b1,https://kickskraze.b-cdn.net/kickskraze/tjxUqun2BD.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,0,female,all ages,,1
69335e68d40dc7c37d1ed7b1_undefined,69335e68d40dc7c37d1ed7b1,JEW-KIC-17-DCD6,GTIN-69335e68d40dc7c37d1ed7b1-undefined,MPN-69335e68d40dc7c37d1ed7b1-undefined,Stainless Steel Ring,"100% authentic original product — not replica, fake or first copy.",in stock,new,699.00 PKR,https://kicks-kraze.com/product?product_id=69335e68d40dc7c37d1ed7b1,https://kickskraze.b-cdn.net/kickskraze/tjxUqun2BD.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,,1
69335e68d40dc7c37d1ed7b1_undefined,69335e68d40dc7c37d1ed7b1,JEW-KIC-17-6876,GTIN-69335e68d40dc7c37d1ed7b1-undefined,MPN-69335e68d40dc7c37d1ed7b1-undefined,Stainless Steel Ring,"100% authentic original product — not replica, fake or first copy.",in stock,new,699.00 PKR,https://kicks-kraze.com/product?product_id=69335e68d40dc7c37d1ed7b1,https://kickskraze.b-cdn.net/kickskraze/tjxUqun2BD.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,,1
693270f00c04fb14ad1e13d9_undefined,693270f00c04fb14ad1e13d9,JEW-KIC-BLACK-24EF,GTIN-693270f00c04fb14ad1e13d9-undefined,MPN-693270f00c04fb14ad1e13d9-undefined,Premium Cuff,"100% authentic original product — not replica, fake or first copy.",in stock,new,1299.00 PKR,https://kicks-kraze.com/product?product_id=693270f00c04fb14ad1e13d9,https://kickskraze.b-cdn.net/kickskraze/zjHuJvlG_m.webp,Kickskraze,Apparel & Accessories > Jewelry > Bracelets,jewelry & watches > jewelry > bracelets,1,female,all ages,"Black, White",1
693270f00c04fb14ad1e13d9_undefined,693270f00c04fb14ad1e13d9,JEW-KIC-BLACK-CB9C,GTIN-693270f00c04fb14ad1e13d9-undefined,MPN-693270f00c04fb14ad1e13d9-undefined,Premium Cuff,"100% authentic original product — not replica, fake or first copy.",in stock,new,1299.00 PKR,https://kicks-kraze.com/product?product_id=693270f00c04fb14ad1e13d9,https://kickskraze.b-cdn.net/kickskraze/zjHuJvlG_m.webp,Kickskraze,Apparel & Accessories > Jewelry > Bracelets,jewelry & watches > jewelry > bracelets,1,female,all ages,"Black, White",1
69320fe4d9af37985acfb086_undefined,69320fe4d9af37985acfb086,JEW-KIC-BLACK-AA20,GTIN-69320fe4d9af37985acfb086-undefined,MPN-69320fe4d9af37985acfb086-undefined,Flower Cuff 😍💫,"100% authentic original product — not replica, fake or first copy.",in stock,new,1199.00 PKR,https://kicks-kraze.com/product?product_id=69320fe4d9af37985acfb086,https://kickskraze.b-cdn.net/kickskraze/9qSk0HHsYR.webp,Kickskraze,Apparel & Accessories > Jewelry > Bracelets,jewelry & watches > jewelry > bracelets,1,female,all ages,"Black, Silver",1
69320fe4d9af37985acfb086_undefined,69320fe4d9af37985acfb086,JEW-KIC-BLACK-B1DE,GTIN-69320fe4d9af37985acfb086-undefined,MPN-69320fe4d9af37985acfb086-undefined,Flower Cuff 😍💫,"100% authentic original product — not replica, fake or first copy.",in stock,new,1199.00 PKR,https://kicks-kraze.com/product?product_id=69320fe4d9af37985acfb086,https://kickskraze.b-cdn.net/kickskraze/9qSk0HHsYR.webp,Kickskraze,Apparel & Accessories > Jewelry > Bracelets,jewelry & watches > jewelry > bracelets,1,female,all ages,"Black, Silver",1
69320ea5d9af37985acf9705,69320ea5d9af37985acf9705,JEW-KIC-GOLD-3ACA,GTIN-69320ea5d9af37985acf9705,MPN-69320ea5d9af37985acf9705,Stainless Cuff Premium Quality 💫✨,"100% authentic original product — not replica, fake or first copy.",in stock,new,1200.00 PKR,https://kicks-kraze.com/product?product_id=69320ea5d9af37985acf9705,https://kickskraze.b-cdn.net/kickskraze/4gooiD1cfY.webp,Kickskraze,Apparel & Accessories > Jewelry > Bracelets,jewelry & watches > jewelry > bracelets,1,female,all ages,Gold,
